module,descriptor,model,metric_type,group,group_n,feature_mean_smd,feature_max_smd,n_features_used,target_shift_smd,target_variance_ratio,class_majority_share,class_entropy,random_group_loss,grouped_group_loss,paired_loss_gap
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Lehman et al,5,,,0,0.004220,0.421057,,,0.559336,0.657977,0.098641
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Calderone et al.,3,,,0,0.338215,0.802347,,,0.572743,0.618490,0.045747
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Sritharan et al.,3,,,0,0.884775,0.005023,,,0.280291,0.351540,0.071249
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Saatcioglu et al.,8,,,0,0.700355,0.001446,,,0.183670,0.196949,0.013279
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Nelson et al.,4,,,0,0.205546,0.006808,,,0.421664,0.642615,0.220950
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Henry,2,,,0,0.307182,0.016318,,,0.819809,0.810614,-0.009196
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Roeder,8,,,0,0.341754,0.017760,,,0.170425,0.266808,0.096383
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Kowalsky_Moyer,4,,,0,0.317803,0.005597,,,0.059076,0.075501,0.016425
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Coffman,1,,,0,0.573993,,,,0.437235,0.506960,0.069725
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Nagasaka,2,,,0,0.602341,0.005914,,,0.189832,0.400208,0.210376
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Imai,1,,,0,1.010601,,,,0.174287,0.157989,-0.016298
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Zhou,9,,,0,0.736466,0.009657,,,0.194034,0.515083,0.321049
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Umehara,2,,,0,0.236549,0.033078,,,0.177603,0.218765,0.041162
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Bett,1,,,0,0.108174,,,,0.043325,0.073044,0.029719
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Aboutaha,2,,,0,1.339490,0.349597,,,0.300222,0.301456,0.001235
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Verma,2,,,0,1.565129,0.032555,,,0.372282,0.305305,-0.066977
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Pandey,4,,,0,0.350591,0.019410,,,0.100676,0.076710,-0.023965
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Yoshimura,11,,,0,0.125523,0.119480,,,0.150295,0.137753,-0.012542
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Ousalem,10,,,0,0.054361,0.065262,,,0.131586,0.136049,0.004463
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Nakamura et al.,3,,,0,0.160983,0.004122,,,0.036612,0.046859,0.010247
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Wight,16,,,0,0.607762,0.002805,,,0.085011,0.236932,0.151921
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Lynn,8,,,0,0.250519,0.048917,,,0.111475,0.239263,0.127788
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Ohue,2,,,0,0.576604,0.000794,,,0.162736,0.155872,-0.006863
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Ono,2,,,0,0.457108,0.000395,,,0.101656,0.129713,0.028058
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Amitsu,1,,,0,1.194456,,,,0.411040,0.505248,0.094208
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Sezen ,3,,,0,0.367430,0.020360,,,0.317758,0.349143,0.031386
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Ikeda,7,,,0,0.728756,0.001302,,,0.197280,0.306191,0.108911
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Umemura & Endo ,8,,,0,0.727633,0.005456,,,0.321002,0.522878,0.201877
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Kokusho,2,,,0,0.682747,0.001474,,,0.310543,0.372013,0.061469
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Kokusho & Fukuhara,2,,,0,0.566154,0.000002,,,0.147211,0.146157,-0.001055
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Elwood,2,,,0,0.669394,0.000587,,,0.003906,0.072746,0.068840
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Saatcioglu,1,,,0,0.155249,,,,0.040780,0.009166,-0.031614
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Esaki,4,,,0,0.539597,0.000846,,,0.065484,0.082977,0.017493
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Gill et al.,4,,,0,2.097062,0.076781,,,0.257083,0.488817,0.231734
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Soesianawati et al.,4,,,0,0.072401,0.026282,,,0.117393,0.133224,0.015831
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Zahn ,2,,,0,0.011103,0.028860,,,0.217233,0.197285,-0.019947
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Watson and Park,5,,,0,0.258103,0.000878,,,0.621367,0.590652,-0.030715
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Tanaka and Park,8,,,0,0.441781,0.739731,,,0.261222,0.310205,0.048983
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Park and Paulay,1,,,0,0.679584,,,,0.073616,0.225283,0.151667
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Ohno and Nishioka,3,,,0,0.545873,0.000849,,,0.251265,0.183810,-0.067455
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Kanda et al.,6,,,0,0.689805,0.000103,,,0.124324,0.195116,0.070792
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Mugurma et al.,8,,,0,0.084894,0.007052,,,0.206519,0.195155,-0.011364
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Sakai et al.,7,,,0,0.766325,0.001443,,,0.374744,0.469359,0.094615
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Atalay and Penzein,10,,,0,0.735740,0.001384,,,0.219717,0.213763,-0.005954
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Azizinamini et al.,1,,,0,0.990902,,,,0.023436,0.008619,-0.014817
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Azizinamini et al. ,1,,,0,1.088624,,,,0.182384,0.154478,-0.027906
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Saatcioglu and Ozcebe,5,,,0,0.319549,0.023219,,,0.103069,0.110328,0.007260
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Galeota et al. ,24,,,0,0.401809,0.015421,,,0.288724,0.536541,0.247817
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Wehbe et al.,4,,,0,0.682942,0.014027,,,0.085651,0.141062,0.055412
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Xiao and Martirossyan,4,,,0,0.374150,0.033167,,,0.297713,0.164100,-0.133613
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Sugano,5,,,0,0.571718,0.013085,,,0.207371,0.167280,-0.040092
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Nosho et al,1,,,0,0.750123,,,,0.743727,1.231937,0.488210
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Bayrak and Sheikh,8,,,0,0.313914,0.009291,,,0.380444,0.418925,0.038481
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Saatcioglu and Giria,10,,,0,0.131967,0.009380,,,0.197441,0.135869,-0.061572
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Matamoros et al.,12,,,0,0.699737,0.005151,,,0.128827,0.035345,-0.093482
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Mo and Wang,9,,,0,0.175155,0.011274,,,0.180660,0.055348,-0.125313
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Aboutaha and Machado,3,,,0,0.516028,0.142812,,,0.107868,0.207705,0.099837
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Thomsen and Wallace,11,,,0,0.813721,0.001916,,,0.116500,0.116994,0.000494
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Paultre & Legeron,6,,,0,0.357205,0.020589,,,0.144053,0.313678,0.169625
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Paultre et al.,6,,,0,0.173299,0.004552,,,0.379348,0.484871,0.105523
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Pujol,14,,,0,0.540286,0.000629,,,0.172115,0.273866,0.101750
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Kono et al.,5,,,0,2.604651,7.238015,,,0.698834,1.046552,0.347718
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Takemura and Kawashima,6,,,0,0.359026,0.001168,,,0.366064,0.422559,0.056495
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Harries,1,,,0,0.210917,,,,0.333561,0.097014,-0.236548
designsafe_rc_columns,DesignSafe RC columns combined,Ridge,regression,Melek,6,,,0,0.122819,0.040855,,,0.252088,0.396652,0.144564
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Ang_Beng_Ghee,23,,,0,0.556291,0.145181,,,0.189158,0.381657,0.192499
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Arakawa,26,,,0,0.177987,0.023993,,,0.121473,0.139798,0.018325
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,McDaniel,3,,,0,0.515058,0.033362,,,0.242585,0.530697,0.288112
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Hussein,1,,,0,0.936248,,,,0.468654,0.094714,-0.373940
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Xiao,3,,,0,1.064850,1.975053,,,0.513130,0.508242,-0.004888
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Yalcin,2,,,0,1.469823,0.007289,,,0.232906,0.226045,-0.006861
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Omar,2,,,0,0.697261,0.000046,,,0.079657,0.304214,0.224557
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Yarandi,3,,,0,1.157667,0.105424,,,0.393067,0.557833,0.164766
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Potangaroa,5,,,0,2.414355,0.177332,,,0.190239,0.895012,0.704774
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Wong,1,,,0,1.088624,,,,0.224213,0.291838,0.067625
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Petrovski,4,,,0,0.769454,0.018500,,,0.055203,0.083982,0.028779
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Kenchiku_Kenkyu_Siryo,3,,,0,0.351837,0.039632,,,0.132165,0.166708,0.034543
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Priestley,2,,,0,1.149942,0.268554,,,0.507945,0.511465,0.003520
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Vu,3,,,0,1.381694,2.704459,,,0.982143,0.918300,-0.063843
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Hamilton,6,,,0,0.509572,0.037616,,,0.098742,0.189552,0.090810
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Chai,3,,,0,0.436784,0.646715,,,0.246920,0.820325,0.573405
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Iwasaki,11,,,0,0.091788,0.266354,,,0.122765,0.284201,0.161436
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Ranf,4,,,0,0.076482,0.014379,,,0.062230,0.161224,0.098994
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Davey,3,,,0,0.033893,0.183755,,,0.355158,0.311366,-0.043792
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Munro ,1,,,0,0.434942,,,,0.157907,0.353954,0.196046
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Ng,2,,,0,0.788116,0.016144,,,0.103793,0.142929,0.039137
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Ang,2,,,0,0.379218,0.005458,,,0.159641,0.097901,-0.061740
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Ang et al.,3,,,0,0.055886,0.282733,,,0.204186,0.194390,-0.009796
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Zahn et al.,2,,,0,0.347094,0.010053,,,0.121049,0.074877,-0.046173
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Watson_Park,2,,,0,0.126874,0.000317,,,0.063853,0.039519,-0.024335
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Wong et al.,2,,,0,1.224155,0.129548,,,0.284795,0.489892,0.205097
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Lim,3,,,0,0.889477,0.003363,,,0.147576,0.819817,0.672242
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Cheok et al.,2,,,0,8.914365,60.999149,,,7.861333,8.154131,0.292798
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Stone,6,,,0,0.798764,0.007891,,,0.024800,0.096534,0.071733
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Kenchiku Siryo,3,,,0,0.494940,0.009567,,,0.101756,0.078737,-0.023019
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Kunnath,11,,,0,0.718361,0.000619,,,0.014865,0.013768,-0.001098
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Hose et al.,1,,,0,0.543238,,,,0.386079,0.380418,-0.005661
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Vu et al.,3,,,0,2.273991,1.792498,,,0.641448,0.859978,0.218530
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Kowalsky ,3,,,0,0.227283,0.002407,,,0.093814,0.208759,0.114945
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Lehman et al,5,,,0,0.004220,0.421057,,,0.547814,0.587206,0.039392
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Calderone et al.,3,,,0,0.338215,0.802347,,,0.627024,0.392590,-0.234434
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Sritharan et al.,3,,,0,0.884775,0.005023,,,0.078881,0.482531,0.403649
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Saatcioglu et al.,8,,,0,0.700355,0.001446,,,0.033406,0.425707,0.392301
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Nelson et al.,4,,,0,0.205546,0.006808,,,0.045246,0.085682,0.040436
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Henry,2,,,0,0.307182,0.016318,,,0.131621,0.062079,-0.069542
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Roeder,8,,,0,0.341754,0.017760,,,0.067335,0.278724,0.211389
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Kowalsky_Moyer,4,,,0,0.317803,0.005597,,,0.081629,0.330325,0.248697
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Coffman,1,,,0,0.573993,,,,0.301071,0.281273,-0.019798
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Nagasaka,2,,,0,0.602341,0.005914,,,0.088668,0.155229,0.066562
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Imai,1,,,0,1.010601,,,,0.273322,0.161936,-0.111386
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Zhou,9,,,0,0.736466,0.009657,,,0.134665,0.321539,0.186874
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Umehara,2,,,0,0.236549,0.033078,,,0.284025,0.153094,-0.130931
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Bett,1,,,0,0.108174,,,,0.021630,0.040608,0.018978
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Aboutaha,2,,,0,1.339490,0.349597,,,0.535538,0.384748,-0.150790
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Verma,2,,,0,1.565129,0.032555,,,0.765373,0.811433,0.046060
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Pandey,4,,,0,0.350591,0.019410,,,0.043426,0.093889,0.050463
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Yoshimura,11,,,0,0.125523,0.119480,,,0.086689,0.078674,-0.008015
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Ousalem,10,,,0,0.054361,0.065262,,,0.117914,0.240490,0.122576
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Nakamura et al.,3,,,0,0.160983,0.004122,,,0.176435,0.199627,0.023193
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Wight,16,,,0,0.607762,0.002805,,,0.024046,0.142263,0.118217
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Lynn,8,,,0,0.250519,0.048917,,,0.095811,0.097524,0.001713
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Ohue,2,,,0,0.576604,0.000794,,,0.003019,0.032096,0.029076
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Ono,2,,,0,0.457108,0.000395,,,0.212660,0.137324,-0.075336
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Amitsu,1,,,0,1.194456,,,,0.786198,0.664897,-0.121301
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Sezen ,3,,,0,0.367430,0.020360,,,0.049987,0.063101,0.013114
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Ikeda,7,,,0,0.728756,0.001302,,,0.022378,0.133678,0.111300
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Umemura & Endo ,8,,,0,0.727633,0.005456,,,0.053885,0.141781,0.087896
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Kokusho,2,,,0,0.682747,0.001474,,,0.029954,0.026308,-0.003645
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Kokusho & Fukuhara,2,,,0,0.566154,0.000002,,,0.046791,0.031034,-0.015757
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Elwood,2,,,0,0.669394,0.000587,,,0.048471,0.046717,-0.001754
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Saatcioglu,1,,,0,0.155249,,,,0.113168,0.184088,0.070919
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Esaki,4,,,0,0.539597,0.000846,,,0.019210,0.018975,-0.000236
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Gill et al.,4,,,0,2.097062,0.076781,,,0.385178,0.469619,0.084441
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Soesianawati et al.,4,,,0,0.072401,0.026282,,,0.077452,0.052734,-0.024718
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Zahn ,2,,,0,0.011103,0.028860,,,0.153697,0.263786,0.110089
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Watson and Park,5,,,0,0.258103,0.000878,,,0.141199,0.208876,0.067678
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Tanaka and Park,8,,,0,0.441781,0.739731,,,0.131238,0.229600,0.098362
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Park and Paulay,1,,,0,0.679584,,,,0.364434,1.102615,0.738180
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Ohno and Nishioka,3,,,0,0.545873,0.000849,,,0.167562,0.157523,-0.010039
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Kanda et al.,6,,,0,0.689805,0.000103,,,0.010787,0.007709,-0.003078
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Mugurma et al.,8,,,0,0.084894,0.007052,,,0.082878,0.258017,0.175139
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Sakai et al.,7,,,0,0.766325,0.001443,,,0.084036,0.563184,0.479149
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Atalay and Penzein,10,,,0,0.735740,0.001384,,,0.029797,0.147936,0.118140
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Azizinamini et al.,1,,,0,0.990902,,,,0.591907,0.372943,-0.218963
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Azizinamini et al. ,1,,,0,1.088624,,,,0.636387,0.338154,-0.298233
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Saatcioglu and Ozcebe,5,,,0,0.319549,0.023219,,,0.148181,0.361205,0.213024
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Galeota et al. ,24,,,0,0.401809,0.015421,,,0.050875,0.146216,0.095341
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Wehbe et al.,4,,,0,0.682942,0.014027,,,0.142536,0.599874,0.457338
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Xiao and Martirossyan,4,,,0,0.374150,0.033167,,,0.219083,0.161448,-0.057636
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Sugano,5,,,0,0.571718,0.013085,,,0.145233,0.146602,0.001369
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Nosho et al,1,,,0,0.750123,,,,0.145310,0.064126,-0.081184
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Bayrak and Sheikh,8,,,0,0.313914,0.009291,,,0.104001,0.187441,0.083440
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Saatcioglu and Giria,10,,,0,0.131967,0.009380,,,0.056623,0.048992,-0.007631
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Matamoros et al.,12,,,0,0.699737,0.005151,,,0.038877,0.063104,0.024227
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Mo and Wang,9,,,0,0.175155,0.011274,,,0.052928,0.289558,0.236631
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Aboutaha and Machado,3,,,0,0.516028,0.142812,,,0.192958,0.524393,0.331435
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Thomsen and Wallace,11,,,0,0.813721,0.001916,,,0.033611,0.232492,0.198881
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Paultre & Legeron,6,,,0,0.357205,0.020589,,,0.079832,0.106130,0.026298
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Paultre et al.,6,,,0,0.173299,0.004552,,,0.075030,0.143025,0.067995
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Pujol,14,,,0,0.540286,0.000629,,,0.007479,0.348343,0.340864
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Kono et al.,5,,,0,2.604651,7.238015,,,0.527713,1.369571,0.841858
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Takemura and Kawashima,6,,,0,0.359026,0.001168,,,0.028248,0.439818,0.411570
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Harries,1,,,0,0.210917,,,,0.200490,0.218122,0.017632
designsafe_rc_columns,DesignSafe RC columns combined,Random Forest,regression,Melek,6,,,0,0.122819,0.040855,,,0.097161,0.070575,-0.026585
designsafe_rc_columns,DesignSafe RC columns combined,Gradient Boosting,regression,Ang_Beng_Ghee,23,,,0,0.556291,0.145181,,,0.181000,0.373783,0.192783
designsafe_rc_columns,DesignSafe RC columns combined,Gradient Boosting,regression,Arakawa,26,,,0,0.177987,0.023993,,,0.109572,0.187435,0.077862
designsafe_rc_columns,DesignSafe RC columns combined,Gradient Boosting,regression,McDaniel,3,,,0,0.515058,0.033362,,,0.168965,0.663724,0.494758
designsafe_rc_columns,DesignSafe RC columns combined,Gradient Boosting,regression,Hussein,1,,,0,0.936248,,,,0.044865,0.197629,0.152764
designsafe_rc_columns,DesignSafe RC columns combined,Gradient Boosting,regression,Xiao,3,,,0,1.064850,1.975053,,,0.437011,0.469672,0.032661
designsafe_rc_columns,DesignSafe RC columns combined,Gradient Boosting,regression,Yalcin,2,,,0,1.469823,0.007289,,,0.543142,0.237980,-0.305162
designsafe_rc_columns,DesignSafe RC columns combined,Gradient Boosting,regression,Omar,2,,,0,0.697261,0.000046,,,0.098315,0.247194,0.148879
designsafe_rc_columns,DesignSafe RC columns combined,Gradient Boosting,regression,Yarandi,3,,,0,1.157667,0.105424,,,0.332765,0.300211,-0.032554
designsafe_rc_columns,DesignSafe RC columns combined,Gradient Boosting,regression,Potangaroa,5,,,0,2.414355,0.177332,,,0.556333,0.766451,0.210118
designsafe_rc_columns,DesignSafe RC columns combined,Gradient Boosting,regression,Wong,1,,,0,1.088624,,,,0.015747,0.072995,0.057248
designsafe_rc_columns,DesignSafe RC columns combined,Gradient Boosting,regression,Petrovski,4,,,0,0.769454,0.018500,,,0.027788,0.033016,0.005228
designsafe_rc_columns,DesignSafe RC columns combined,Gradient Boosting,regression,Kenchiku_Kenkyu_Siryo,3,,,0,0.351837,0.039632,,,0.156830,0.201797,0.044967
designsafe_rc_columns,DesignSafe RC columns combined,Gradient Boosting,regression,Priestley,2,,,0,1.149942,0.268554,,,0.576105,0.925282,0.349177
designsafe_rc_columns,DesignSafe RC columns combined,Gradient Boosting,regression,Vu,3,,,0,1.381694,2.704459,,,0.722340,0.771861,0.049520
designsafe_rc_columns,DesignSafe RC columns combined,Gradient Boosting,regression,Hamilton,6,,,0,0.509572,0.037616,,,0.083866,0.099324,0.015458
designsafe_rc_columns,DesignSafe RC columns combined,Gradient Boosting,regression,Chai,3,,,0,0.436784,0.646715,,,0.145112,0.581196,0.436084
designsafe_rc_columns,DesignSafe RC columns combined,Gradient Boosting,regression,Iwasaki,11,,,0,0.091788,0.266354,,,0.108887,0.252935,0.144047
designsafe_rc_columns,DesignSafe RC columns combined,Gradient Boosting,regression,Ranf,4,,,0,0.076482,0.014379,,,0.067549,0.089415,0.021866
designsafe_rc_columns,DesignSafe RC columns combined,Gradient Boosting,regression,Davey,3,,,0,0.033893,0.183755,,,0.401995,0.278446,-0.123549
designsafe_rc_columns,DesignSafe RC columns combined,Gradient Boosting,regression,Munro ,1,,,0,0.434942,,,,0.020958,0.005621,-0.015338
designsafe_rc_columns,DesignSafe RC columns combined,Gradient Boosting,regression,Ng,2,,,0,0.788116,0.016144,,,0.037427,0.055578,0.018151
designsafe_rc_columns,DesignSafe RC columns combined,Gradient Boosting,regression,Ang,2,,,0,0.379218,0.005458,,,0.157837,0.091372,-0.066465
designsafe_rc_columns,DesignSafe RC columns combined,Gradient Boosting,regression,Ang et al.,3,,,0,0.055886,0.282733,,,0.096907,0.127159,0.030252
designsafe_rc_columns,DesignSafe RC columns combined,Gradient Boosting,regression,Zahn et al.,2,,,0,0.347094,0.010053,,,0.118050,0.048137,-0.069913
designsafe_rc_columns,DesignSafe RC columns combined,Gradient Boosting,regression,Watson_Park,2,,,0,0.126874,0.000317,,,0.025968,0.096344,0.070376
designsafe_rc_columns,DesignSafe RC columns combined,Gradient Boosting,regression,Wong et al.,2,,,0,1.224155,0.129548,,,0.276805,0.576781,0.299975
