shape,P,outer_dim_1,outer_dim_2,outer_thickness,length,fy_outer,fc,inner_dim,inner_thickness,fy_inner,steel_area,concrete_area,nominal_capacity,slenderness,strength_index
rectangular,2430.0,120.0,120.0,8.0,500.0,379.0,92.0,0.0,0.0,0.0,3584.0,10816.0,2353.408,15.0,1.03254514304362
rectangular,4870.0,250.0,250.0,8.0,500.0,379.0,33.0,0.0,0.0,0.0,7744.0,54756.0,4741.924,31.25,1.027009289900049
rectangular,8300.0,250.0,250.0,8.0,500.0,379.0,91.0,0.0,0.0,0.0,7744.0,54756.0,7917.772,31.25,1.0482746914157164
rectangular,2137.4,99.92,100.06,5.99,299.25,701.7,55.2,0.0,0.0,0.0,2252.2400000000016,7745.7552,2007.9624950400012,16.704507512520866,1.0644621128530691
rectangular,2306.0,100.3,99.48,5.97,298.75,701.7,91.8,0.0,0.0,0.0,2242.8096000000005,7735.0344000000005,2283.8556542400006,16.80067001675042,1.009696035613673
rectangular,2634.9,120.65,119.57,5.87,359.5,732.8,55.2,0.0,0.0,0.0,2682.355199999998,11743.765300000001,2613.8857351199986,20.55366269165247,1.0080394734160163
rectangular,2892.1,119.18,120.85,5.95,360.15,732.8,91.8,0.0,0.0,0.0,2714.747000000001,11688.155999999999,3062.339322400001,20.310924369747898,0.9444087331685432
rectangular,3624.8,258.0,198.5,4.41,780.0,309.27,40.395501478673964,0.0,0.0,0.0,3948.537599999996,47264.462400000004,3130.4358843199284,58.50340136054422,1.1579218147083916
rectangular,3580.2,259.0,200.8,4.46,780.0,309.27,40.395501478673964,0.0,0.0,0.0,4021.849599999994,47985.35040000001,3182.229718829887,58.07174887892377,1.1250601987704543
rectangular,4024.1,317.5,199.5,4.4,960.0,309.27,40.395501478673964,0.0,0.0,0.0,4472.1600000000035,58869.09,3761.1513353431915,72.1590909090909,1.0699117480825364
rectangular,4057.2,317.5,199.8,4.47,960.0,309.27,40.395501478673964,0.0,0.0,0.0,4544.738399999995,58891.761600000005,3784.513487762513,71.02908277404921,1.0720532541683991
rectangular,684.74,92.0,92.0,3.0,295.0,420.0,19.200881649841737,0.0,0.0,0.0,1068.0,7396.0,590.5697206822294,30.666666666666668,1.159456667045145
rectangular,1404.35,151.03,151.03,3.55,480.0,341.7,29.492569149708558,0.0,0.0,0.0,2094.2159999999967,20715.844900000004,1326.5570954078864,42.543661971830986,1.0586427111666792
rectangular,1418.68,150.98,150.98,3.56,480.0,341.7,29.492569149708558,0.0,0.0,0.0,2099.2608,20695.699599999996,1327.6867669145956,42.41011235955056,1.0685351660895612
rectangular,2868.0,200.3,200.3,5.1,498.0,268.0,45.906125190682516,0.0,0.0,0.0,3982.0799999999945,36138.01000000001,2726.1534512021353,39.274509803921575,1.0520317551219707
rectangular,2868.0,200.0,200.0,4.99,498.0,268.0,45.906125190682516,0.0,0.0,0.0,3892.399599999997,36107.6004,2700.7231170975374,40.08016032064128,1.0619378128188997
rectangular,18104.0,500.3,500.3,12.56,1250.0,270.0,45.906125190682516,0.0,0.0,0.0,24504.05760000003,225796.0324,16981.516482913816,39.8328025477707,1.0661003107829379
rectangular,40481.0,801.0,801.0,20.35,1999.0,261.0,45.906125190682516,0.0,0.0,0.0,63544.91000000003,578056.09,43121.536744776444,39.36117936117936,0.9387652448379797
rectangular,2549.0,200.0,200.0,3.97,499.0,279.0,45.906125190682516,0.0,0.0,0.0,3112.9564000000028,36887.0436,2561.856077015765,50.377833753148614,0.9949817333100379
rectangular,2549.0,200.5,200.5,3.68,499.0,279.0,45.906125190682516,0.0,0.0,0.0,2897.190400000007,37303.05959999999,2520.7550455930927,54.483695652173914,1.0112049579971234
rectangular,16690.0,500.5,500.5,10.11,1250.0,276.0,45.906125190682516,0.0,0.0,0.0,19831.371600000013,230668.8784,16062.572971024725,49.505440158259155,1.0390614274629033
rectangular,61980.0,1001.0,1001.0,20.19,2499.0,261.0,45.906125190682516,0.0,0.0,0.0,79210.2156,922790.7844,63035.61554507452,49.578999504705294,0.9832536648377822
rectangular,2017.0,118.7,121.9,5.09,360.1,430.0,87.8640637185441,0.0,0.0,0.0,2345.6756000000005,12123.8544,2073.8916235159513,23.94891944990177,0.9725676969467186
rectangular,2100.0,120.2,120.6,5.3,359.1,430.0,87.8640637185441,0.0,0.0,0.0,2440.119999999997,12056.000000000002,2108.540752190767,22.754716981132074,0.995949448839491
rectangular,2956.0,119.1,119.2,8.47,361.0,464.3,87.8640637185441,0.0,0.0,0.0,3749.8383999999987,10446.8816,2658.9554396824856,14.07319952774498,1.1117147568117898
rectangular,3340.0,119.9,117.8,11.83,363.0,399.8,87.8640637185441,0.0,0.0,0.0,5064.1864000000005,9060.0336,2820.713092242551,10.135249366018597,1.184097740810853
rectangular,2346.0,99.4,98.0,8.16,301.1,508.4,87.8640637185441,0.0,0.0,0.0,2955.225599999999,6785.974400000002,2098.6799821140085,12.181372549019608,1.117845512414363
rectangular,3097.0,118.6,117.7,8.02,362.2,508.4,87.8640637185441,0.0,0.0,0.0,3532.9704,10426.2496,2712.2548105598453,14.788029925187033,1.1418543670536392
rectangular,3695.0,138.3,139.7,8.13,421.0,508.4,87.8640637185441,0.0,0.0,0.0,4255.892399999999,15064.6176,3487.3342168619,17.183271832718326,1.059548574992898
rectangular,3338.0,120.2,118.2,9.96,362.1,543.3,87.8640637185441,0.0,0.0,0.0,4352.1216,9855.5184,3230.4535619568837,12.068273092369477,1.0332914360106042
rectangular,3530.0,119.4,119.3,12.04,358.2,488.9,87.8640637185441,0.0,0.0,0.0,5168.0496,9076.3704,3324.1462365987077,9.916943521594686,1.0619268072911026
rectangular,3515.0,116.6,119.4,8.0,363.0,730.3,87.8640637185441,0.0,0.0,0.0,3520.0,10402.04,3484.6215053628443,14.925,1.0087178749802248
rectangular,4298.0,116.1,119.4,11.86,362.1,683.8,87.8640637185441,0.0,0.0,0.0,5023.4216,8838.9184,4211.638979580612,10.067453625632378,1.0205053236609536
rectangular,2491.0,130.0,130.0,3.0,390.0,737.0,78.0,0.0,0.0,0.0,1524.0,15376.0,2322.516,43.333333333333336,1.0725437413563566
rectangular,1156.53,158.0,158.0,3.0,450.0,330.0,23.439265237078715,0.0,0.0,0.0,1860.0,23104.0,1155.3407840374666,52.666666666666664,1.0010293205078225
rectangular,1784.67,200.0,200.0,4.0,600.0,293.0,24.5775467205337,0.0,0.0,0.0,3136.0,36864.0,1824.874682305754,50.0,0.9779685242523313
rectangular,2082.78,200.0,200.0,4.0,600.0,293.0,30.351246032797743,0.0,0.0,0.0,3136.0,36864.0,2037.716333753056,50.0,1.022114788746845
rectangular,2448.56,200.0,200.0,4.0,600.0,293.0,39.64863345898974,0.0,0.0,0.0,3136.0,36864.0,2380.455223832198,50.0,1.0286099799256727
rectangular,2362.74,200.0,200.0,6.0,600.0,288.0,24.5775467205337,0.0,0.0,0.0,4656.0,35344.0,2209.596811290543,33.333333333333336,1.0693082049751925
rectangular,2320.0,200.0,200.0,4.0,600.0,293.0,35.982716317426814,0.0,0.0,0.0,3136.0,36864.0,2245.3148543256225,50.0,1.03326266048189
rectangular,767.26,120.0,120.0,2.5,350.0,271.7,23.330131137932398,0.0,0.0,0.0,1175.0,13225.0,627.7884842991559,48.0,1.2221632272477025
rectangular,835.69,120.0,120.0,2.5,350.0,271.7,31.522389356767697,0.0,0.0,0.0,1175.0,13225.0,736.1310992432527,48.0,1.135246155011104
rectangular,950.87,120.0,120.0,2.5,350.0,271.7,39.101355812737886,0.0,0.0,0.0,1175.0,13225.0,836.3629306234585,48.0,1.1369107419564655
rectangular,819.07,120.0,120.0,3.0,350.0,273.5,23.330131137932398,0.0,0.0,0.0,1404.0,12996.0,687.1923842685695,40.0,1.1919078539727965
rectangular,867.28,120.0,120.0,3.0,350.0,273.5,31.522389356767697,0.0,0.0,0.0,1404.0,12996.0,793.658972080553,40.0,1.092761539287399
rectangular,1032.9,120.0,120.0,3.0,350.0,273.5,39.101355812737886,0.0,0.0,0.0,1404.0,12996.0,892.1552201423416,40.0,1.1577581755730835
rectangular,952.87,120.0,120.0,4.0,350.0,267.6,23.330131137932398,0.0,0.0,0.0,1856.0,12544.0,789.318764994224,30.0,1.2072055578293173
rectangular,1008.83,120.0,120.0,4.0,350.0,267.6,31.522389356767697,0.0,0.0,0.0,1856.0,12544.0,892.0824520912942,30.0,1.1308708041896984
rectangular,1174.22,120.0,120.0,4.0,350.0,267.6,39.101355812737886,0.0,0.0,0.0,1856.0,12544.0,987.1530073149839,30.0,1.189501517291459
rectangular,1082.2,100.0,100.0,2.8,200.0,361.6,71.8,0.0,0.0,0.0,1088.6399999999994,8911.36,1033.487872,35.714285714285715,1.0471337200171809
rectangular,1113.2,100.0,100.0,2.8,400.0,361.6,71.8,0.0,0.0,0.0,1088.6399999999994,8911.36,1033.487872,35.714285714285715,1.077129234081617
rectangular,1430.35,150.0,150.0,3.5,480.0,341.7,30.88,0.0,0.0,0.0,2051.0,20449.0,1332.29182,42.857142857142854,1.0736011274166646
rectangular,2982.0,250.0,250.0,4.0,1000.0,351.0,28.94621162680065,0.0,0.0,0.0,3936.0,58564.0,3076.741937711953,62.5,0.969207057455586
rectangular,4475.0,300.0,300.0,5.0,1000.0,369.0,28.94621162680065,0.0,0.0,0.0,5900.0,84100.0,4611.476397813934,60.0,0.9704050533840679
rectangular,7131.0,350.0,350.0,6.0,1000.0,498.0,28.94621162680065,0.0,0.0,0.0,8256.0,114244.0,7418.419001092214,58.333333333333336,0.9612560302875994
rectangular,953.0,120.0,120.0,2.75,300.0,397.82,46.532150314311295,0.0,0.0,0.0,1289.75,13110.25,1123.1364686581996,43.63636363636363,0.8485166554501965
rectangular,3297.0,300.0,200.0,2.973,600.0,731.9,31.210060074836694,0.0,0.0,0.0,2937.6450840000034,57062.354916,3930.981961919615,100.90817356205854,0.8387217321114282
rectangular,6107.0,300.0,200.0,2.973,600.0,731.9,69.4887969737723,0.0,0.0,0.0,2937.6450840000034,57062.354916,6115.256832582864,100.90817356205854,0.9986497979056462
rectangular,2618.0,200.0,200.0,2.973,600.0,731.9,31.210060074836694,0.0,0.0,0.0,2343.0450839999976,37656.954916,2890.150522143375,67.27211570803902,0.9058351736152674
rectangular,5140.0,200.0,200.0,2.973,600.0,731.9,85.73430751984209,0.0,0.0,0.0,2343.0450839999976,37656.954916,4943.367650008771,67.27211570803902,1.0397770030296816
double_skin,348.0,75.4,75.4,1.29,229.0,486.0,58.6,62.7,1.23,470.0,537.8720782211085,1077.144050128657,320.7259937288079,58.44961240310078,1.085038340528937
double_skin,348.0,75.2,75.2,1.19,229.0,486.0,58.6,62.4,1.2,470.0,507.4045985073285,1106.6200432009641,307.755072374464,63.19327731092437,1.1307693397708407
double_skin,395.0,76.3,76.3,1.78,229.0,486.0,58.6,62.0,1.0,470.0,608.3555943599877,1136.5556512784888,359.1967855939698,42.86516853932584,1.0996757650456859
double_skin,395.0,76.3,76.3,1.74,229.0,512.0,58.6,62.0,0.94,470.0,587.8887465403818,1145.7014558116189,360.5638669787713,43.85057471264368,1.0955063337593287
double_skin,386.0,81.5,81.5,1.11,229.0,524.0,58.6,62.7,1.14,470.0,500.8053689791991,1848.8495819454329,358.8591137695456,73.42342342342342,1.0756310351027727
double_skin,395.0,81.5,81.5,1.14,229.0,524.0,58.6,62.2,1.13,470.0,504.6010412232654,1890.4285607156944,363.4829412530253,71.49122807017544,1.0867084948700119
double_skin,378.0,87.4,87.4,0.99,229.0,428.0,58.6,61.8,0.87,452.0,435.2833701181348,2731.0936220750946,350.340160643364,88.28282828282829,1.078951380583492
double_skin,385.0,87.3,87.3,0.94,229.0,428.0,58.6,61.6,0.88,452.0,422.89607028502815,2750.477248747743,346.20628338376633,92.87234042553192,1.1120537623900697
double_skin,283.0,99.7,99.7,0.59,229.0,409.0,58.6,80.3,0.55,474.0,321.5024240274797,2558.9060703244913,290.4032641531797,168.98305084745763,0.9745069526860598
double_skin,380.0,99.9,99.9,0.7,229.0,409.0,58.6,74.0,0.62,512.0,361.0808365959365,3319.2889880584653,356.9140470692221,142.71428571428572,1.0646821079762672
double_skin,443.0,99.8,99.8,0.66,229.0,409.0,58.6,61.4,0.55,432.0,310.7031992807647,4656.115516136528,402.34422655051566,151.2121212121212,1.1010472395690756
double_skin,644.0,101.7,101.7,1.61,229.0,409.0,58.6,61.5,0.56,432.0,613.4628815369292,4646.462972708373,525.6549074425844,63.16770186335403,1.225138376683646
double_skin,477.0,101.4,101.4,1.56,229.0,255.0,58.6,63.4,1.15,216.0,714.2030765225318,4429.173146026507,432.9002790709335,65.0,1.1018703915453945
double_skin,417.0,101.5,101.5,1.65,229.0,255.0,58.6,76.1,1.19,235.0,797.6359234202419,3025.377287351873,375.0832559157877,61.515151515151516,1.1117531732571484
double_skin,598.0,114.3,114.3,1.64,229.0,262.0,58.6,63.5,1.12,216.0,799.9374541982634,6513.456508865349,581.1756586573168,69.69512195121952,1.0289488059110257
double_skin,551.0,114.3,114.3,1.64,229.0,262.0,58.6,76.1,1.14,235.0,848.9111137565442,5131.9725553757735,515.899804837298,69.69512195121952,1.0680368452044127
double_skin,524.0,114.3,114.3,1.64,229.0,262.0,58.6,88.9,1.56,286.0,1008.4914541882908,3473.211634280362,478.02800090268954,69.69512195121952,1.096170096752698
double_skin,283.0,74.8,74.8,1.03,229.0,486.0,58.6,62.0,1.0,470.0,430.34510062595655,1136.5556512784888,272.68368563923065,72.62135922330097,1.03783253235919
double_skin,285.0,74.7,74.7,0.97,229.0,486.0,58.6,62.0,0.94,470.0,404.99684614120133,1138.841159933976,260.6795014594348,77.01030927835052,1.0932965515293875
double_skin,330.0,81.0,81.0,0.9,229.0,524.0,58.6,62.0,1.0,470.0,418.1145662662657,1907.449395553579,320.5201611020382,90.0,1.02957641998359
double_skin,335.0,81.0,81.0,0.87,229.0,524.0,58.6,62.0,0.94,470.0,399.32627140147224,1914.9166471318968,311.72401187284555,93.10344827586206,1.0746685761783692
double_skin,432.0,87.9,87.9,1.26,229.0,428.0,58.6,61.4,0.89,452.0,512.1433768660045,2764.43220331499,385.25358081148016,69.76190476190476,1.1213393502795104
double_skin,408.0,87.9,87.9,1.17,229.0,444.0,58.6,61.2,0.85,452.0,479.9461362371594,2807.8562394507035,378.92570691429023,75.12820512820514,1.0767282149381492
double_skin,299.0,99.9,99.9,0.69,229.0,409.0,58.6,86.8,0.61,444.0,380.22947213809584,1705.8458551503545,261.25744335814744,144.7826086956522,1.1444650003334558
double_skin,357.0,99.9,99.9,0.71,229.0,409.0,58.6,80.5,0.67,474.0,389.27788729896656,2527.4587278620575,318.2457873818899,140.7042253521127,1.1217744716652154
double_skin,357.0,88.8,88.8,1.55,229.0,286.0,58.6,63.5,1.16,216.0,652.0435242786025,2601.4272127315644,323.02531546453724,57.29032258064516,1.1051765385217698
double_skin,1790.0,180.0,180.0,3.0,540.0,275.9,47.4,48.0,3.0,396.1,2092.3007072908013,21969.157426553422,1669.582451149966,60.0,1.0721243498738824
double_skin,1791.0,180.0,180.0,3.0,540.0,275.9,47.4,48.0,3.0,396.1,2092.3007072908013,21969.157426553422,1669.582451149966,60.0,1.0727233020246498
double_skin,1648.0,180.0,180.0,3.0,540.0,275.9,47.4,88.0,3.0,370.2,2469.291825721577,17696.591417671305,1595.64035565875,60.0,1.0328141890843778
double_skin,1650.0,180.0,180.0,3.0,540.0,275.9,47.4,88.0,3.0,370.2,2469.291825721577,17696.591417671305,1595.64035565875,60.0,1.0340676043623929
double_skin,1435.0,180.0,180.0,3.0,540.0,275.9,47.4,140.0,3.0,342.0,2959.3802796815835,8384.910792431157,1299.285752504725,60.0,1.1044529636638045
double_skin,1358.0,180.0,180.0,3.0,540.0,275.9,47.4,140.0,3.0,342.0,2959.3802796815835,8384.910792431157,1299.285752504725,60.0,1.0451896339062345
double_skin,904.0,114.0,114.0,3.0,342.0,294.5,47.4,58.0,3.0,374.5,1564.5131414877178,6518.8047561988205,811.2094886393422,38.0,1.1143853870796028
double_skin,898.0,114.0,114.0,3.0,342.0,294.5,47.4,58.0,3.0,374.5,1564.5131414877178,6518.8047561988205,811.2094886393422,38.0,1.1069890238910214
double_skin,2421.0,240.0,240.0,3.0,720.0,275.9,47.4,114.0,3.0,294.5,3279.822730347745,32798.22730347744,2478.997462065578,80.0,0.9766044689625246
double_skin,2460.0,240.0,240.0,3.0,720.0,275.9,47.4,114.0,3.0,294.5,3279.822730347745,32798.22730347744,2478.997462065578,80.0,0.9923366351292071
double_skin,3331.0,300.0,300.0,3.0,900.0,275.9,47.4,165.0,3.0,320.5,4325.973083993147,46504.21065292631,3465.9314645445675,100.0,0.9610692058037282
double_skin,3266.0,300.0,300.0,3.0,900.0,275.9,47.4,165.0,3.0,320.5,4325.973083993147,46504.21065292631,3465.9314645445675,100.0,0.9423152285064474
double_skin,1665.0,114.3,114.3,6.0,400.0,454.0,63.4,48.3,2.9,425.0,2455.0289950742813,6387.172024013407,1507.5348295117963,19.05,1.1044520945092842
double_skin,1441.0,114.3,114.3,4.8,400.0,416.0,63.4,48.3,2.9,425.0,2064.8431874984276,6777.357831589261,1292.3818513210497,23.8125,1.114995539845314
double_skin,1243.0,114.3,114.3,3.6,400.0,453.0,63.4,48.3,2.9,425.0,1665.609593080239,7176.59142600745,1197.9356235886148,31.75,1.0376183623927866
double_skin,1145.0,114.3,114.3,3.2,400.0,430.0,63.4,48.3,2.9,425.0,1530.5211089758782,7311.67991011181,1119.6164727168582,35.71875,1.0226716272060077
double_skin,1629.0,165.1,165.1,3.5,400.0,433.0,63.4,101.6,3.3,394.0,2795.98604576838,11524.186521438925,1901.550434881915,47.17142857142857,0.8566693631248123
double_skin,1613.0,165.1,165.1,3.0,500.0,395.0,63.4,101.6,3.2,394.0,2516.981202203073,11773.314818868595,1739.6465096917204,55.03333333333333,0.9271998598645403
double_skin,1487.0,163.8,163.8,2.35,500.0,395.0,63.4,101.6,3.2,394.0,2181.1685094792174,11773.314818868606,1607.0004960657982,69.70212765957447,0.925326410066718
double_skin,1328.0,163.0,163.0,1.95,500.0,395.0,63.4,101.6,3.2,394.0,1975.8340136405986,11773.314818868595,1525.893370209543,83.58974358974359,0.8703098302456302
double_skin,1236.0,162.5,162.5,1.7,500.0,395.0,63.4,101.6,3.2,394.0,1848.0104625476652,11773.314818868595,1475.4030675278343,95.58823529411765,0.8377371765066377
double_skin,1418.0,114.5,114.5,5.9,400.0,454.0,63.4,48.4,2.8,425.0,2414.062626871467,6443.9798731719475,1492.9003186084474,19.406779661016948,0.9498289887979507
double_skin,1390.0,114.6,114.6,4.7,400.0,416.0,63.4,48.4,2.8,425.0,2023.8454033690825,6852.190568597767,1279.95863680073,24.382978723404253,1.08597259320373
double_skin,1191.0,114.4,114.4,3.5,400.0,453.0,63.4,48.4,2.8,425.0,1620.5277385012207,7219.536997582027,1180.5863917874638,32.68571428571429,1.0088207083234033
double_skin,1100.0,114.2,114.2,3.0,400.0,430.0,63.4,48.4,2.8,425.0,1449.1538592479021,7355.002472804816,1087.4377235023715,38.06666666666667,1.0115521801627119
double_skin,1700.0,165.1,165.1,3.5,400.0,433.0,63.4,101.8,3.1,410.0,2738.1179090892574,11492.236524151918,1892.104488869846,47.17142857142857,0.8984704650298727
double_skin,540.0,160.0,160.0,1.0,400.0,220.0,23.6,75.0,1.0,220.0,731.9910882864215,15188.815081943252,519.4940753568734,160.0,1.039472874890902
double_skin,728.0,160.0,160.0,1.5,400.0,255.0,23.6,75.0,1.5,255.0,1093.2742434492484,14941.414660473056,631.4023180667225,106.66666666666667,1.1529891151319303
double_skin,589.0,160.0,160.0,1.5,400.0,255.0,23.6,112.0,1.5,255.0,1267.6326357234811,9507.244767926113,547.617298632544,106.66666666666667,1.0755686525440171
double_skin,879.0,160.0,160.0,2.1,400.0,300.0,23.6,75.0,2.1,300.0,1522.667127341901,14646.60760586019,802.4600777008708,76.19047619047619,1.095381595204616
double_skin,703.0,160.0,160.0,2.1,400.0,300.0,23.6,112.0,2.1,300.0,1766.7688765258263,9212.437713313248,747.4441929919406,76.19047619047619,0.9405384463366621
double_skin,1990.0,240.0,240.0,3.0,720.0,280.0,29.0,120.0,3.0,280.0,3336.37139811236,31695.528282067422,1853.354311651416,80.0,1.0737288534035496
double_skin,2207.0,240.0,240.0,3.0,720.0,280.0,29.0,80.0,3.0,280.0,2959.3802796815853,37978.71358924701,1930.0091723990072,80.0,1.1435178814495957
double_skin,2517.0,240.0,240.0,4.0,720.0,280.0,29.0,120.0,4.0,280.0,4423.362456254428,30963.537193781,2136.484066370889,60.0,1.178103801296056
double_skin,2735.0,240.0,240.0,4.0,720.0,280.0,29.0,80.0,4.0,280.0,3920.7076316800612,37246.72250096059,2177.953089398274,60.0,1.2557662574613244
double_skin,635.0,158.0,158.0,0.9,450.0,221.0,18.7,38.0,0.9,221.0,549.087563994429,18028.375017816918,458.4789644759452,175.55555555555554,1.3850144700222473
double_skin,540.0,159.0,159.0,0.9,450.0,221.0,18.7,76.0,0.9,221.0,659.357466135425,14872.173958387935,423.82765303778336,176.66666666666666,1.2741028012909297
double_skin,378.3,159.0,159.0,0.9,450.0,221.0,18.7,114.0,0.9,221.0,766.7999348881967,9201.599218658359,341.53269099920277,176.66666666666666,1.1076538497478212
double_skin,851.6,158.0,158.0,1.5,450.0,308.0,18.7,39.0,1.5,308.0,914.2034621946304,17674.600269096176,612.0896913880447,105.33333333333333,1.3912993667134212
double_skin,728.1,158.0,158.0,1.5,450.0,308.0,18.7,77.0,1.5,308.0,1093.2742434492484,14212.565164840224,602.5034355648808,105.33333333333333,1.2084578394434637
double_skin,589.0,158.0,158.0,1.5,450.0,308.0,18.7,114.0,1.5,308.0,1267.632635723483,8662.156344110457,552.4131754376983,105.33333333333333,1.0662309050346463
double_skin,968.2,158.0,158.0,2.14,450.0,286.0,18.7,40.0,2.14,286.0,1302.3811637463084,17302.19461930258,696.0320522124025,73.83177570093457,1.3910278943656207
double_skin,879.1,158.0,158.0,2.14,450.0,286.0,18.7,77.0,2.14,286.0,1551.1324700575478,13902.205969955026,703.5951380746176,73.83177570093457,1.2494401288866919
double_skin,703.6,157.0,157.0,2.14,450.0,286.0,18.7,115.0,2.14,286.0,1799.883776368788,7931.26355661573,663.0813885501875,73.3644859813084,1.0611065431023565
double_skin,5499.0,350.0,350.0,3.82,1050.0,439.3,44.4,231.0,2.92,396.5,6246.746602309118,50147.17761792488,4881.180858903274,91.62303664921467,1.1265716552931702
double_skin,5396.0,350.0,350.0,3.82,1050.0,439.3,44.4,231.0,2.92,396.5,6246.746602309118,50147.17761792488,4881.180858903274,91.62303664921467,1.1054702040301776
double_skin,879.0,139.0,139.0,2.0,117.0,250.0,46.7,75.0,3.0,250.0,1539.3804002589986,9896.016858807849,846.9890873710763,69.5,1.037793772205827
double_skin,930.0,139.0,139.0,2.0,234.0,250.0,46.7,75.0,3.0,250.0,1539.3804002589986,9896.016858807849,846.9890873710763,69.5,1.0980070627433665
double_skin,807.0,139.0,139.0,2.0,351.0,250.0,46.7,75.0,3.0,250.0,1539.3804002589986,9896.016858807849,846.9890873710763,69.5,0.952786773799889
double_skin,810.0,139.0,139.0,2.0,468.0,250.0,46.7,75.0,3.0,250.0,1539.3804002589986,9896.016858807849,846.9890873710763,69.5,0.956328732066803
double_skin,877.0,139.0,139.0,2.0,585.0,250.0,46.7,75.0,3.0,250.0,1539.3804002589986,9896.016858807849,846.9890873710763,69.5,1.035432466694551
double_skin,698.0,114.0,114.0,2.0,342.0,278.7,40.2,48.0,1.6,235.0,936.9485930066196,7693.760408641404,560.2245099513999,57.0,1.2459290652252117
double_skin,660.0,114.0,114.0,2.0,342.0,278.7,40.2,48.0,1.6,235.0,936.9485930066196,7693.760408641404,560.2245099513999,57.0,1.1780991161155296
double_skin,601.0,114.0,114.0,2.0,342.0,278.7,40.2,76.0,1.6,235.0,1077.691943887442,4966.857985325464,483.6777199910923,57.0,1.2425629198117052
double_skin,578.0,114.0,114.0,2.0,342.0,278.7,40.2,76.0,1.6,235.0,1077.691943887442,4966.857985325464,483.6777199910923,57.0,1.1950105950934535
double_skin,493.0,114.0,114.0,2.0,342.0,278.7,40.2,89.0,1.6,235.0,1143.0370710821098,3282.1789248379373,431.30972665024063,57.0,1.1430301000371028
double_skin,520.0,114.0,114.0,2.0,342.0,278.7,40.2,89.0,1.6,235.0,1143.0370710821098,3282.1789248379373,431.30972665024063,57.0,1.205630125799784
double_skin,583.0,101.8,101.8,1.7,300.0,353.3,40.1,49.6,1.53,376.5,765.6598509142111,5672.459695321729,503.3337357844179,59.88235294117647,1.1582772195696889
double_skin,634.0,101.8,101.8,1.7,300.0,353.3,40.1,50.9,3.07,228.9,995.9103180884606,5569.847425273852,517.8195934034853,59.88235294117647,1.2243646398794856
double_skin,593.0,101.9,101.9,2.79,300.0,226.0,40.1,49.6,1.53,376.5,1099.7584906862573,5354.359616138089,498.0290213746831,36.52329749103943,1.1906936635201972
double_skin,681.0,101.9,101.9,2.79,300.0,226.0,40.1,50.9,3.07,228.9,1330.0089578605068,5251.747346090213,512.5148789937507,36.52329749103943,1.3287419115266383
double_skin,804.0,114.1,114.1,2.79,350.0,281.2,40.1,49.6,1.63,376.5,1221.2815777124172,7317.107325580154,660.2503123910267,40.89605734767025,1.2177199842411268
double_skin,902.0,114.1,114.1,2.79,350.0,281.2,40.1,50.9,3.07,228.9,1436.942488603396,7214.495055532278,669.2432020694428,40.89605734767025,1.3477910529547756
double_skin,1055.0,152.6,152.6,1.6,450.0,314.5,40.1,49.6,1.53,376.5,990.0638141601273,15598.164604706,951.1868820033465,95.37499999999999,1.1091406115462894
double_skin,997.0,152.6,152.6,1.6,450.0,314.5,40.1,50.9,1.66,398.8,1015.7975420634773,15495.552334658125,962.4872678101608,95.37499999999999,1.035857858430026
double_skin,825.0,152.6,152.6,1.6,450.0,314.5,40.1,49.6,1.7,353.3,1014.8286748891103,15598.164604706,954.5758306248704,95.37499999999999,0.8642582113774562
double_skin,882.0,152.6,152.6,1.6,450.0,314.5,40.1,50.9,2.79,226.0,1180.6950280614249,15495.552334658125,955.3810024436682,95.37499999999999,0.923191896996094
double_skin,1569.0,168.4,168.4,3.22,450.0,281.5,40.1,49.6,1.53,376.5,1902.0040730071094,18669.6067509782,1306.0156050257465,52.29813664596273,1.201363899452847
double_skin,1470.0,168.4,168.4,3.22,450.0,281.5,40.1,76.2,1.66,398.9,2059.678409175922,16041.444584764587,1268.6982275091032,52.29813664596273,1.15866797014931
double_skin,1464.0,168.4,168.4,3.22,450.0,281.5,40.1,89.2,3.22,259.2,2540.7165630194695,14352.681453827394,1271.3584231133054,52.29813664596273,1.1515242070091873
double_skin,1332.0,168.4,168.4,3.22,450.0,281.5,40.1,101.8,1.7,353.3,2205.553865815652,12462.542233795095,1158.9959830119362,52.29813664596273,1.1492705924126416
double_skin,1354.0,168.4,168.4,3.22,450.0,281.5,40.1,101.9,2.79,226.0,2539.652505587698,12446.543673206688,1165.8055394978705,52.29813664596273,1.1614286895421577
double_skin,1319.0,168.4,168.4,3.22,450.0,281.5,40.1,114.1,2.79,281.2,2646.5860363305874,10376.862433021734,1160.8334616935188,52.29813664596273,1.1362525663894414
double_skin,1653.0,202.7,202.7,1.99,400.0,304.0,40.1,50.9,3.07,228.9,1716.0981286160752,28980.272056877602,1649.1586978134249,101.85929648241205,1.0023292495692915
double_skin,1658.0,202.7,202.7,1.99,400.0,304.0,40.1,76.2,1.66,398.9,1643.5219976106382,26454.722160711866,1597.355462677714,101.85929648241205,1.0379655867083115
double_skin,1625.0,202.7,202.7,1.99,400.0,304.0,40.1,101.9,2.79,226.0,2123.4960940224146,22859.821249153967,1494.4627746664812,101.85929648241205,1.087347257855018
